Site,Sp,ID Code,Rep,Tree,IN/OUT,Height,Year,DBH,NYear,NyearQ,sqdbh,ttdbh,sqht
Brighton,JL,JL-NY80-BR,1,33,OUT,27,10,5.2,10,1,2.28035085,3.001480751,5.196152423
Brighton,JL,JL-NY80-BR,1,33,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,1,33,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,1,33,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,1,34,OUT,13.7,5,2,5,4,1.414213562,1.587401052,3.701351105
Brighton,JL,JL-NY80-BR,1,34,OUT,28.3,10,5,10,1,2.236067978,2.924017738,5.319774431
Brighton,JL,JL-NY80-BR,1,34,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,1,34,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,1,34,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,1,35,OUT,9.6,5,1,5,4,1,1,3.098386677
Brighton,JL,JL-NY80-BR,1,35,OUT,21.9,10,2.7,10,1,1.643167673,1.938991221,4.679743583
Brighton,JL,JL-NY80-BR,1,35,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,1,35,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,1,35,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,1,36,OUT,15.5,5,2.1,5,4,1.449137675,1.639882998,3.937003937
Brighton,JL,JL-NY80-BR,1,36,OUT,31.7,10,4.6,10,1,2.144761059,2.765913248,5.630275304
Brighton,JL,JL-NY80-BR,1,36,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,1,36,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,1,36,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,1,OUT,7.8,5,0.7,5,4,0.836660027,0.788373516,2.792848009
Brighton,JL,JL-NY80-BR,2,1,OUT,19.1,10,2.2,10,1,1.483239697,1.691538112,4.370354677
Brighton,JL,JL-NY80-BR,2,1,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,1,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,1,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,2,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,2,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,2,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,2,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,2,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,3,OUT,15.4,5,2.1,5,4,1.449137675,1.639882998,3.924283374
Brighton,JL,JL-NY80-BR,2,3,OUT,29.8,10,5.4,10,1,2.323790008,3.077956704,5.458937626
Brighton,JL,JL-NY80-BR,2,3,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,3,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,3,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,4,OUT,12.5,5,2.4,5,4,1.549193339,1.792561899,3.535533906
Brighton,JL,JL-NY80-BR,2,4,OUT,28.8,10,5.8,10,1,2.408318916,3.228137283,5.366563146
Brighton,JL,JL-NY80-BR,2,4,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,4,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,4,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,5,OUT,12.6,5,1.8,5,4,1.341640787,1.479727245,3.54964787
Brighton,JL,JL-NY80-BR,2,5,OUT,25.7,10,4.6,10,1,2.144761059,2.765913248,5.069516742
Brighton,JL,JL-NY80-BR,2,5,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,5,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,5,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,6,OUT,7.7,5,0.8,5,4,0.894427191,0.861773876,2.774887385
Brighton,JL,JL-NY80-BR,2,6,OUT,21.8,10,2.6,10,1,1.61245155,1.890814389,4.669047012
Brighton,JL,JL-NY80-BR,2,6,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,6,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,6,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,7,OUT,12.7,5,1.7,5,4,1.303840481,1.424402129,3.563705936
Brighton,JL,JL-NY80-BR,2,7,OUT,29.4,10,4.9,10,1,2.213594362,2.88489971,5.422176685
Brighton,JL,JL-NY80-BR,2,7,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,7,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,7,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,8,IN,12.1,5,2.1,5,4,1.449137675,1.639882998,3.478505426
Brighton,JL,JL-NY80-BR,2,8,IN,22.4,10,5.2,10,1,2.28035085,3.001480751,4.732863827
Brighton,JL,JL-NY80-BR,2,8,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,8,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,8,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,9,IN,11.9,5,1.6,5,4,1.264911064,1.367980757,3.449637662
Brighton,JL,JL-NY80-BR,2,9,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,9,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,9,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,9,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,10,IN,15.1,5,2.3,5,4,1.516575089,1.742416162,3.885871846
Brighton,JL,JL-NY80-BR,2,10,IN,29.3,10,5.6,10,1,2.366431913,3.153494065,5.412947441
Brighton,JL,JL-NY80-BR,2,10,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,10,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,10,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,11,IN,11.9,5,1.5,5,4,1.224744871,1.310370697,3.449637662
Brighton,JL,JL-NY80-BR,2,11,IN,28.3,10,5,10,1,2.236067978,2.924017738,5.319774431
Brighton,JL,JL-NY80-BR,2,11,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,11,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,11,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,12,OUT,9,5,0.9,5,4,0.948683298,0.932169752,3
Brighton,JL,JL-NY80-BR,2,12,OUT,22.1,10,3.7,10,1,1.923538406,2.392220179,4.701063709
Brighton,JL,JL-NY80-BR,2,12,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,12,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,12,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,13,OUT,15.1,5,2.1,5,4,1.449137675,1.639882998,3.885871846
Brighton,JL,JL-NY80-BR,2,13,OUT,31.5,10,5.3,10,1,2.302172887,3.03983898,5.61248608
Brighton,JL,JL-NY80-BR,2,13,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,13,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,13,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,14,IN,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,14,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,14,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,14,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,14,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,15,IN,9.9,5,1.4,5,4,1.183215957,1.251464949,3.146426545
Brighton,JL,JL-NY80-BR,2,15,IN,24.8,10,4.3,10,1,2.073644135,2.644309612,4.979959839
Brighton,JL,JL-NY80-BR,2,15,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,15,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,15,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,16,IN,6.8,5,0.7,5,4,0.836660027,0.788373516,2.607680962
Brighton,JL,JL-NY80-BR,2,16,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,16,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,16,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,16,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,17,IN,11.3,5,1.2,5,4,1.095445115,1.129243235,3.361547263
Brighton,JL,JL-NY80-BR,2,17,IN,21.7,10,4.1,10,1,2.024845673,2.561666396,4.65832588
Brighton,JL,JL-NY80-BR,2,17,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,17,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,17,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,18,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,18,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,18,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,18,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,18,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,19,OUT,14,5,1.9,5,4,1.378404875,1.534036644,3.741657387
Brighton,JL,JL-NY80-BR,2,19,OUT,28.1,10,6,10,1,2.449489743,3.301927249,5.300943312
Brighton,JL,JL-NY80-BR,2,19,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,19,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,19,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,20,IN,11.7,5,1.6,5,4,1.264911064,1.367980757,3.420526275
Brighton,JL,JL-NY80-BR,2,20,IN,25.8,10,4.9,10,1,2.213594362,2.88489971,5.07937004
Brighton,JL,JL-NY80-BR,2,20,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,20,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,20,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,21,IN,12.2,5,1.4,5,4,1.183215957,1.251464949,3.492849839
Brighton,JL,JL-NY80-BR,2,21,IN,28.7,10,4.6,10,1,2.144761059,2.765913248,5.357238094
Brighton,JL,JL-NY80-BR,2,21,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,21,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,21,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,22,IN,14.1,5,1.8,5,4,1.341640787,1.479727245,3.754996671
Brighton,JL,JL-NY80-BR,2,22,IN,27.8,10,4.7,10,1,2.167948339,2.805855095,5.272570531
Brighton,JL,JL-NY80-BR,2,22,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,22,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,22,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,23,IN,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,23,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,23,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,23,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,23,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,24,OUT,14.5,5,2.1,5,4,1.449137675,1.639882998,3.807886553
Brighton,JL,JL-NY80-BR,2,24,OUT,29.5,10,5.5,10,1,2.34520788,3.115839842,5.431390246
Brighton,JL,JL-NY80-BR,2,24,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,24,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,24,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,25,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,25,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,25,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,25,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,25,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,26,IN,14.7,5,2.3,5,4,1.516575089,1.742416162,3.834057903
Brighton,JL,JL-NY80-BR,2,26,IN,27.3,10,4.9,10,1,2.213594362,2.88489971,5.224940191
Brighton,JL,JL-NY80-BR,2,26,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,26,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,26,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,27,IN,10.7,5,1.2,5,4,1.095445115,1.129243235,3.271085447
Brighton,JL,JL-NY80-BR,2,27,IN,16.3,10,2.6,10,1,1.61245155,1.890814389,4.037325848
Brighton,JL,JL-NY80-BR,2,27,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,27,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,27,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,28,IN,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,28,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,28,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,28,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,28,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,29,IN,13.4,5,1.9,5,4,1.378404875,1.534036644,3.660601044
Brighton,JL,JL-NY80-BR,2,29,IN,26.3,10,4.9,10,1,2.213594362,2.88489971,5.128352562
Brighton,JL,JL-NY80-BR,2,29,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,29,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,29,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,30,OUT,10.8,5,1.3,5,4,1.140175425,1.191138425,3.286335345
Brighton,JL,JL-NY80-BR,2,30,OUT,22.5,10,3.8,10,1,1.949358869,2.435131383,4.74341649
Brighton,JL,JL-NY80-BR,2,30,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,30,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,30,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,31,OUT,14.4,5,2.3,5,4,1.516575089,1.742416162,3.794733192
Brighton,JL,JL-NY80-BR,2,31,OUT,31.3,10,6.1,10,1,2.469817807,3.338514166,5.594640292
Brighton,JL,JL-NY80-BR,2,31,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,31,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,31,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,32,OUT,12.2,5,1.5,5,4,1.224744871,1.310370697,3.492849839
Brighton,JL,JL-NY80-BR,2,32,OUT,23.1,10,2.7,10,1,1.643167673,1.938991221,4.806245936
Brighton,JL,JL-NY80-BR,2,32,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,32,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,32,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,33,OUT,10.1,5,1.1,5,4,1.048808848,1.065602237,3.178049716
Brighton,JL,JL-NY80-BR,2,33,OUT,26.6,10,4.2,10,1,2.049390153,2.603151996,5.157518783
Brighton,JL,JL-NY80-BR,2,33,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,33,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,33,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,34,OUT,11.5,5,1.2,5,4,1.095445115,1.129243235,3.391164992
Brighton,JL,JL-NY80-BR,2,34,OUT,27.5,10,4.7,10,1,2.167948339,2.805855095,5.244044241
Brighton,JL,JL-NY80-BR,2,34,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,34,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,34,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,35,OUT,10.1,5,0.9,5,4,0.948683298,0.932169752,3.178049716
Brighton,JL,JL-NY80-BR,2,35,OUT,25.8,10,3.9,10,1,1.974841766,2.477667769,5.07937004
Brighton,JL,JL-NY80-BR,2,35,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,35,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,35,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,2,36,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,2,36,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,2,36,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,2,36,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,2,36,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,1,OUT,13.5,5,1.7,5,4,1.303840481,1.424402129,3.674234614
Brighton,JL,JL-NY80-BR,3,1,OUT,29.3,10,4.9,10,1,2.213594362,2.88489971,5.412947441
Brighton,JL,JL-NY80-BR,3,1,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,1,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,1,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,2,OUT,4,5,0,5,4,0,0,2
Brighton,JL,JL-NY80-BR,3,2,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,2,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,2,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,2,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,3,OUT,16.2,5,2.4,5,4,1.549193339,1.792561899,4.02492236
Brighton,JL,JL-NY80-BR,3,3,OUT,32.9,10,4.9,10,1,2.213594362,2.88489971,5.73585216
Brighton,JL,JL-NY80-BR,3,3,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,3,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,3,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,4,OUT,12.1,5,1,5,4,1,1,3.478505426
Brighton,JL,JL-NY80-BR,3,4,OUT,24.5,10,2.9,10,1,1.702938637,2.033599058,4.949747468
Brighton,JL,JL-NY80-BR,3,4,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,4,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,4,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,5,OUT,5.5,5,0.2,5,4,0.447213596,0.341995189,2.34520788
Brighton,JL,JL-NY80-BR,3,5,OUT,15.7,10,1.4,10,1,1.183215957,1.251464949,3.962322551
Brighton,JL,JL-NY80-BR,3,5,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,5,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,5,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,6,OUT,16.3,5,2.3,5,4,1.516575089,1.742416162,4.037325848
Brighton,JL,JL-NY80-BR,3,6,OUT,28.5,10,5.2,10,1,2.28035085,3.001480751,5.338539126
Brighton,JL,JL-NY80-BR,3,6,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,6,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,6,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,7,OUT,13.7,5,1.9,5,4,1.378404875,1.534036644,3.701351105
Brighton,JL,JL-NY80-BR,3,7,OUT,28.9,10,5,10,1,2.236067978,2.924017738,5.375872022
Brighton,JL,JL-NY80-BR,3,7,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,7,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,7,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,8,IN,16.6,5,2.7,5,4,1.643167673,1.938991221,4.074309758
Brighton,JL,JL-NY80-BR,3,8,IN,29.8,10,5.2,10,1,2.28035085,3.001480751,5.458937626
Brighton,JL,JL-NY80-BR,3,8,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,8,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,8,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,9,IN,12.8,5,1.7,5,4,1.303840481,1.424402129,3.577708764
Brighton,JL,JL-NY80-BR,3,9,IN,27,10,4.3,10,1,2.073644135,2.644309612,5.196152423
Brighton,JL,JL-NY80-BR,3,9,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,9,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,9,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,10,IN,15.2,5,2.6,5,4,1.61245155,1.890814389,3.898717738
Brighton,JL,JL-NY80-BR,3,10,IN,30.5,10,4.8,10,1,2.19089023,2.845514644,5.522680509
Brighton,JL,JL-NY80-BR,3,10,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,10,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,10,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,11,IN,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,3,11,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,11,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,11,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,11,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,12,OUT,16.7,5,2.5,5,4,1.58113883,1.842015749,4.086563348
Brighton,JL,JL-NY80-BR,3,12,OUT,30.8,10,5.4,10,1,2.323790008,3.077956704,5.54977477
Brighton,JL,JL-NY80-BR,3,12,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,12,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,12,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,13,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,3,13,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,13,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,13,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,13,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,14,IN,13.3,5,1.8,5,4,1.341640787,1.479727245,3.646916506
Brighton,JL,JL-NY80-BR,3,14,IN,18,10,3.1,10,1,1.760681686,2.12605484,4.242640687
Brighton,JL,JL-NY80-BR,3,14,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,14,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,14,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,15,IN,15.6,5,2.3,5,4,1.516575089,1.742416162,3.949683532
Brighton,JL,JL-NY80-BR,3,15,IN,29,10,5.1,10,1,2.258317958,2.962875827,5.385164807
Brighton,JL,JL-NY80-BR,3,15,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,15,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,15,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,16,IN,13.5,5,1.6,5,4,1.264911064,1.367980757,3.674234614
Brighton,JL,JL-NY80-BR,3,16,IN,28.8,10,3.9,10,1,1.974841766,2.477667769,5.366563146
Brighton,JL,JL-NY80-BR,3,16,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,16,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,16,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,17,IN,12.4,5,1.6,5,4,1.264911064,1.367980757,3.521363372
Brighton,JL,JL-NY80-BR,3,17,IN,27.9,10,3.9,10,1,1.974841766,2.477667769,5.282045059
Brighton,JL,JL-NY80-BR,3,17,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,17,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,17,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,18,OUT,14.1,5,2.6,5,4,1.61245155,1.890814389,3.754996671
Brighton,JL,JL-NY80-BR,3,18,OUT,28,10,6.1,10,1,2.469817807,3.338514166,5.291502622
Brighton,JL,JL-NY80-BR,3,18,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,18,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,18,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,19,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,3,19,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,19,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,19,OUT,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,19,OUT,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,20,IN,17.4,5,2.5,5,4,1.58113883,1.842015749,4.171330723
Brighton,JL,JL-NY80-BR,3,20,IN,30,10,5.6,10,1,2.366431913,3.153494065,5.477225575
Brighton,JL,JL-NY80-BR,3,20,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,20,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,20,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,21,IN,14.7,5,2.2,5,4,1.483239697,1.691538112,3.834057903
Brighton,JL,JL-NY80-BR,3,21,IN,25,10,4.9,10,1,2.213594362,2.88489971,5
Brighton,JL,JL-NY80-BR,3,21,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,21,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,21,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,22,IN,15.8,5,2.5,5,4,1.58113883,1.842015749,3.974921383
Brighton,JL,JL-NY80-BR,3,22,IN,31,10,5.2,10,1,2.28035085,3.001480751,5.567764363
Brighton,JL,JL-NY80-BR,3,22,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,22,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,22,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,23,IN,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,3,23,IN,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,23,IN,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,23,IN,,16,,16,0.04,,,
Brighton,JL,JL-NY80-BR,3,23,IN,,27,,27,5.76,,,
Brighton,JL,JL-NY80-BR,3,24,OUT,,5,,5,4,,,
Brighton,JL,JL-NY80-BR,3,24,OUT,,10,,10,1,,,
Brighton,JL,JL-NY80-BR,3,24,OUT,,15,,15,0,,,
Brighton,JL,JL-NY80-BR,3,24,OUT,,16,,16,0.04,,,
